id	value
2006	-2086
2007	-2036
2008	-1986
2009	-1935
2010	-1885
2011	-1835
2012	-1784
2013	-1734
2014	-1684
2015	-1633
2016	-1583
2017	-1533
2018	-1483
2019	-1432
2020	-1382
2021	-1332
2022	-1281
2023	-1231
2024	-1181
2025	-1131
2026	-1080
2027	-1030
2028	-980
2029	-929
2030	-879
2031	-829
2032	-779
2033	-728
2034	-678
2035	-628
2036	-578
2037	-527
2038	-477
2039	-427
2040	-376
2041	-326
2042	-276
2043	-226
2044	-175
2045	-125
2046	-75
2047	-25
2048	25
2049	75
2050	125
2051	175
2052	226
2053	276
2054	326
2055	376
2056	427
2057	477
2058	527
2059	578
2060	628
2061	678
2062	728
2063	779
2064	829
2065	879
2066	929
2067	980
2068	1030
2069	1080
2070	1131
2071	1181
2072	1231
2073	1281
2074	1332
2075	1382
2076	1432
2077	1483
2078	1533
2079	1583
2080	1633
2081	1684
2082	1734
2083	1784
2084	1835
2085	1885
2086	1935
2087	1986
2088	2036
2089	2086
2090	2137
2091	2187
2092	2237
2093	2288
2094	2338
2095	2388
2096	2439
2097	2489
2098	2539
2099	2590
2100	2640
2101	2690
2102	2741
2103	2791
2104	2841
2105	2892
2106	2942
2107	2992
2108	3043
2109	3093
2110	3144
2111	3194
2112	3244
2113	3295
2114	3345
2115	3395
2116	3446
2117	3496
2118	3547
2119	3597
2120	3648
2121	3698
2122	3748
2123	3799
2124	3849
2125	3900
2126	3950
2127	4001
2128	4051
2129	4101
2130	4152
2131	4202
2132	4253
2133	4303
2134	4354
2135	4404
2136	4455
2137	4505
2138	4556
2139	4606
2140	4657
2141	4707
2142	4758
2143	4808
2144	4859
