id	value
1685	470608800
1686	470807776
1687	471006688
1688	471205472
1689	471404192
1690	471602784
1691	471801312
1692	471999712
1693	472198048
1694	472396288
1695	472594400
1696	472792448
1697	472990400
1698	473188256
1699	473385984
1700	473583648
1701	473781216
1702	473978688
1703	474176064
1704	474373344
1705	474570528
1706	474767616
1707	474964608
1708	475161504
1709	475358336
1710	475555040
1711	475751648
1712	475948192
1713	476144608
1714	476340928
1715	476537184
1716	476733312
1717	476929376
1718	477125344
1719	477321184
1720	477516960
1721	477712640
1722	477908224
1723	478103712
1724	478299104
1725	478494400
1726	478689600
1727	478884704
1728	479079744
1729	479274656
1730	479469504
1731	479664224
1732	479858880
1733	480053408
1734	480247872
1735	480442240
1736	480636512
1737	480830656
1738	481024736
1739	481218752
1740	481412640
1741	481606432
1742	481800128
1743	481993760
1744	482187264
1745	482380704
1746	482574016
1747	482767264
1748	482960416
1749	483153472
1750	483346432
1751	483539296
1752	483732064
1753	483924768
1754	484117344
1755	484309856
1756	484502240
1757	484694560
1758	484886784
1759	485078912
1760	485270944
1761	485462880
1762	485654720
1763	485846464
1764	486038144
1765	486229696
1766	486421184
1767	486612576
1768	486803840
1769	486995040
1770	487186176
1771	487377184
1772	487568096
1773	487758912
1774	487949664
1775	488140320
1776	488330880
1777	488521312
1778	488711712
1779	488901984
1780	489092160
1781	489282240
1782	489472256
1783	489662176
1784	489851968
1785	490041696
1786	490231328
1787	490420896
1788	490610336
1789	490799712
1790	490988960
1791	491178144
1792	491367232
1793	491556224
1794	491745120
1795	491933920
1796	492122656
1797	492311264
1798	492499808
1799	492688256
1800	492876608
1801	493064864
1802	493253056
1803	493441120
1804	493629120
1805	493817024
1806	494004832
1807	494192544
1808	494380160
1809	494567712
1810	494755136
1811	494942496
1812	495129760
1813	495316928
1814	495504000
1815	495691008
1816	495877888
1817	496064704
1818	496251424
1819	496438048
1820	496624608
1821	496811040
1822	496997408
1823	497183680
1824	497369856
1825	497555936
1826	497741920
1827	497927840
1828	498113632
1829	498299360
1830	498484992
1831	498670560
1832	498856000
1833	499041376
1834	499226656
1835	499411840
1836	499596928
1837	499781920
1838	499966848
1839	500151680
1840	500336416
1841	500521056
1842	500705600
1843	500890080
1844	501074464
1845	501258752
1846	501442944
1847	501627040
1848	501811072
1849	501995008
1850	502178848
1851	502362592
1852	502546240
1853	502729824
1854	502913312
1855	503096704
1856	503280000
1857	503463232
1858	503646368
1859	503829408
1860	504012352
1861	504195200
1862	504377984
1863	504560672
1864	504743264
